"id","participant_id","timesent_utc","name","gender","handedness","time_gameplayed_utc","details","Late Response","Response Window","Trial Accuracy","Response Time","Cue Angle"
"54238044b6145e1e413fa8de","GREEN-00068","2014-09-24T21:39:00-0500",,"FEMALE","RIGHT","2014-09-24T21:35:25-0500","Late Response",,"0","1260","1","1139.747977256775","ADAPTIVE ANGLE"
"54238044b6145e1e413fa8de","GREEN-00068","2014-09-24T21:39:00-0500",,"FEMALE","RIGHT","2014-09-24T21:35:25-0500","Cue Type",,"0","1250","0","1080.9069871902466","RANDOM IMAGE"
"54238044b6145e1e413fa8de","GREEN-00068","2014-09-24T21:39:00-0500",,"FEMALE","RIGHT","2014-09-24T21:35:25-0500","Cue Angle",,"0","1290","1","1065.1009678840637","DIFFERENT IMAGE"
"54238044b6145e1e413fa8de","GREEN-00068","2014-09-24T21:39:00-0500",,"FEMALE","RIGHT","2014-09-24T21:35:25-0500","Response Time",,"0","1280","1","1067.7359700202942","90 DEGREES"
"54238044b6145e1e413fa8de","GREEN-00068","2014-09-24T21:39:00-0500",,"FEMALE","RIGHT","2014-09-24T21:35:25-0500","Trial Accuracy",,"0","1270","1","1067.7359700202942","RANDOM IMAGE"
"54238044b6145e1e413fa8de","GREEN-00068","2014-09-24T21:39:00-0500",,"FEMALE","RIGHT","2014-09-24T21:35:25-0500","Response Window",,"0","1250","1","1094.2169427871704","ADAPTIVE ANGLE"
"54238044b6145e1e413fa8de","GREEN-00068","2014-09-24T21:39:00-0500",,"FEMALE","RIGHT","2014-09-24T21:35:25-0500","Late Response",,"0","1250","0","802.495002746582","ADAPTIVE ANGLE"
"54238044b6145e1e413fa8de","GREEN-00068","2014-09-24T21:39:00-0500",,"FEMALE","RIGHT","2014-09-24T21:35:25-0500","Cue Type",,"0","1290","0","958.7550163269043","RANDOM IMAGE"
"54238044b6145e1e413fa8de","GREEN-00068","2014-09-24T21:39:00-0500",,"FEMALE","RIGHT","2014-09-24T21:35:25-0500","Cue Angle",,"0","1330","1","1115.4449582099915","DIFFERENT IMAGE"
"54238044b6145e1e413fa8de","GREEN-00068","2014-09-24T21:39:00-0500",,"FEMALE","RIGHT","2014-09-24T21:35:25-0500","Response Time",,"0","1320","1","1121.1360096931458","RANDOM IMAGE"
"54238044b6145e1e413fa8de","GREEN-00068","2014-09-24T21:39:00-0500",,"FEMALE","RIGHT","2014-09-24T21:35:25-0500","Trial Accuracy",,"0","1310","0","1121.1360096931458","RANDOM IMAGE"
"54238044b6145e1e413fa8de","GREEN-00068","2014-09-24T21:39:00-0500",,"FEMALE","RIGHT","2014-09-24T21:35:25-0500","Response Window",,"0","1350","0","1306.8580031394958","RANDOM IMAGE"
"54238044b6145e1e413fa8de","GREEN-00068","2014-09-24T21:39:00-0500",,"FEMALE","RIGHT","2014-09-24T21:35:25-0500","Late Response",,"0","1350","1","930.6270480155945","ADAPTIVE ANGLE"
"54238044b6145e1e413fa8de","GREEN-00068","2014-09-24T21:39:00-0500",,"FEMALE","RIGHT","2014-09-24T21:35:25-0500","Cue Type",,"0","1340","0","1144.562005996704","90 DEGREES"
"54238044b6145e1e413fa8de","GREEN-00068","2014-09-24T21:39:00-0500",,"FEMALE","RIGHT","2014-09-24T21:35:25-0500","Cue Angle",,"0","1380","1","959.0460062026978","90"
"54272984b6145e5a7c7b23c8","BLUE-00086","2014-09-27T17:17:57-0400",,"FEMALE","RIGHT","2014-09-27T17:14:26-0400","Trial Accuracy",,"1","1000","0","N/A","90 DEGREES"
"54272984b6145e5a7c7b23c8","BLUE-00086","2014-09-27T17:17:57-0400",,"FEMALE","RIGHT","2014-09-27T17:14:26-0400","Trial Accuracy",,"0","1040","1","N/A","RANDOM IMAGE"
"54272984b6145e5a7c7b23c8","BLUE-00086","2014-09-27T17:17:57-0400",,"FEMALE","RIGHT","2014-09-27T17:14:26-0400","Response Window",,"0","1030","1","1032.8159928321838","ADAPTIVE ANGLE"
"54272984b6145e5a7c7b23c8","BLUE-00086","2014-09-27T17:17:57-0400",,"FEMALE","RIGHT","2014-09-27T17:14:26-0400","Late Response",,"0","1030","0","724.6649861335754","ADAPTIVE ANGLE"
"54272984b6145e5a7c7b23c8","BLUE-00086","2014-09-27T17:17:57-0400",,"FEMALE","RIGHT","2014-09-27T17:14:26-0400","Cue Type",,"0","1070","1","1018.1150436401367","90 DEGREES"
"54272984b6145e5a7c7b23c8","BLUE-00086","2014-09-27T17:17:57-0400",,"FEMALE","RIGHT","2014-09-27T17:14:26-0400","Cue Angle",,"1","1060","1","N/A","90"
"54272984b6145e5a7c7b23c8","BLUE-00086","2014-09-27T17:17:57-0400",,"FEMALE","RIGHT","2014-09-27T17:14:26-0400","Trial Accuracy",,"1","1100","0","N/A","RANDOM IMAGE"
"54272984b6145e5a7c7b23c8","BLUE-00086","2014-09-27T17:17:57-0400",,"FEMALE","RIGHT","2014-09-27T17:14:26-0400","Response Time",,"1","1140","0","N/A","RANDOM IMAGE"
"54272984b6145e5a7c7b23c8","BLUE-00086","2014-09-27T17:17:57-0400",,"FEMALE","RIGHT","2014-09-27T17:14:26-0400","Response Window",,"0","1220","0","N/A","90 DEGREES"
"54272984b6145e5a7c7b23c8","BLUE-00086","2014-09-27T17:17:57-0400",,"FEMALE","RIGHT","2014-09-27T17:14:26-0400","Late Response",,"0","1220","1","958.9909911155701","RANDOM IMAGE"
"54272984b6145e5a7c7b23c8","BLUE-00086","2014-09-27T17:17:57-0400",,"FEMALE","RIGHT","2014-09-27T17:14:26-0400","Cue Type",,"0","1210","0","1121.1659908294678","ADAPTIVE ANGLE"
"54272984b6145e5a7c7b23c8","BLUE-00086","2014-09-27T17:17:57-0400",,"FEMALE","RIGHT","2014-09-27T17:14:26-0400","Cue Angle",,"0","1250","0","904.4920206069946","96"
"54272984b6145e5a7c7b23c8","BLUE-00086","2014-09-27T17:17:57-0400",,"FEMALE","RIGHT","2014-09-27T17:14:26-0400","Response Time",,"0","1290","1","916.6399836540222","90 DEGREES"
"54272984b6145e5a7c7b23c8","BLUE-00086","2014-09-27T17:17:57-0400",,"FEMALE","RIGHT","2014-09-27T17:14:26-0400","Trial Accuracy",,"0","1280","1","916.6399836540222","90 DEGREES"
"54272984b6145e5a7c7b23c8","BLUE-00086","2014-09-27T17:17:57-0400",,"FEMALE","RIGHT","2014-09-27T17:14:26-0400","Response Window",,"0","1270","1","1067.7340030670166","ADAPTIVE ANGLE"
"54272984b6145e5a7c7b23c8","BLUE-00086","2014-09-27T17:17:57-0400",,"FEMALE","RIGHT","2014-09-27T17:14:26-0400","Late Response",,"1","1270","0","873.9920258522034","90 DEGREES"
"54272984b6145e5a7c7b23c8","BLUE-00086","2014-09-27T17:17:57-0400",,"FEMALE","RIGHT","2014-09-27T17:14:26-0400","Cue Type",,"1","1310","1","N/A","ADAPTIVE ANGLE"
"54272984b6145e5a7c7b23c8","BLUE-00086","2014-09-27T17:17:57-0400",,"FEMALE","RIGHT","2014-09-27T17:14:26-0400","Cue Angle",,"0","1350","0","898.1379866600037","100"
"54272984b6145e5a7c7b23c8","BLUE-00086","2014-09-27T17:17:57-0400",,"FEMALE","RIGHT","2014-09-27T17:14:26-0400","Response Time",,"0","1430","1","869.5980310440063","90 DEGREES"
"54272984b6145e5a7c7b23c8","BLUE-00086","2014-09-27T17:17:57-0400",,"FEMALE","RIGHT","2014-09-27T17:14:26-0400","Trial Accuracy",,"0","1420","1","869.5980310440063","RANDOM IMAGE"
"54272984b6145e5a7c7b23c8","BLUE-00086","2014-09-27T17:17:57-0400",,"FEMALE","RIGHT","2014-09-27T17:14:26-0400","Response Window",,"0","1410","1","1313.9050006866455","ADAPTIVE ANGLE"
"54272984b6145e5a7c7b23c8","BLUE-00086","2014-09-27T17:17:57-0400",,"FEMALE","RIGHT","2014-09-27T17:14:26-0400","Late Response",,"0","1410","0","906.0870409011841","RANDOM IMAGE"
"54272984b6145e5a7c7b23c8","BLUE-00086","2014-09-27T17:17:57-0400",,"FEMALE","RIGHT","2014-09-27T17:14:26-0400","Cue Type",,"0","1450","1","1090.1150107383728","RANDOM IMAGE"
"54272984b6145e5a7c7b23c8","BLUE-00086","2014-09-27T17:17:57-0400",,"FEMALE","RIGHT","2014-09-27T17:14:26-0400","Cue Angle",,"0","1440","1","1076.386034488678","DIFFERENT IMAGE"
"54272984b6145e5a7c7b23c8","BLUE-00086","2014-09-27T17:17:57-0400",,"FEMALE","RIGHT","2014-09-27T17:14:26-0400","Response Time",,"0","1430","1","1029.75994348526","90 DEGREES"
"54272984b6145e5a7c7b23c8","BLUE-00086","2014-09-27T17:17:57-0400",,"FEMALE","RIGHT","2014-09-27T17:14:26-0400","Response Time",,"1","1410","1","N/A","ADAPTIVE ANGLE"
"54272984b6145e5a7c7b23c8","BLUE-00086","2014-09-27T17:17:57-0400",,"FEMALE","RIGHT","2014-09-27T17:14:26-0400","Response Window",,"0","1450","0","N/A","ADAPTIVE ANGLE"
"54272984b6145e5a7c7b23c8","BLUE-00086","2014-09-27T17:17:57-0400",,"FEMALE","RIGHT","2014-09-27T17:14:26-0400","Late Response",,"0","1450","0","1018.3590054512024","90 DEGREES"
"54272984b6145e5a7c7b23c8","BLUE-00086","2014-09-27T17:17:57-0400",,"FEMALE","RIGHT","2014-09-27T17:14:26-0400","Cue Type",,"0","1490","1","1021.481990814209","RANDOM IMAGE"
"54272984b6145e5a7c7b23c8","BLUE-00086","2014-09-27T17:17:57-0400",,"FEMALE","RIGHT","2014-09-27T17:14:26-0400","Cue Angle",,"0","1480","1","1025.6119966506958","DIFFERENT IMAGE"
"54274266b6145e347c7b23c9","GREEN-00073","2014-09-27T19:04:06-0400",,"FEMALE","RIGHT","2014-09-27T19:00:45-0400","Trial Accuracy",,"1","1000","1","N/A","90 DEGREES"
"54274266b6145e347c7b23c9","GREEN-00073","2014-09-27T19:04:06-0400",,"FEMALE","RIGHT","2014-09-27T19:00:45-0400","Trial Accuracy",,"0","1040","1","N/A","RANDOM IMAGE"
"54274266b6145e347c7b23c9","GREEN-00073","2014-09-27T19:04:06-0400",,"FEMALE","RIGHT","2014-09-27T19:00:45-0400","Response Window",,"0","1030","1","975.9100079536438","90 DEGREES"
"54274266b6145e347c7b23c9","GREEN-00073","2014-09-27T19:04:06-0400",,"FEMALE","RIGHT","2014-09-27T19:00:45-0400","Late Response",,"0","1030","1","839.8120403289795","RANDOM IMAGE"
"54274266b6145e347c7b23c9","GREEN-00073","2014-09-27T19:04:06-0400",,"FEMALE","RIGHT","2014-09-27T19:00:45-0400","Cue Type",,"0","1020","1","853.4389734268188","ADAPTIVE ANGLE"
"54274266b6145e347c7b23c9","GREEN-00073","2014-09-27T19:04:06-0400",,"FEMALE","RIGHT","2014-09-27T19:00:45-0400","Cue Angle",,"0","1000","0","751.1669993400574","92"
"54274266b6145e347c7b23c9","GREEN-00073","2014-09-27T19:04:06-0400",,"FEMALE","RIGHT","2014-09-27T19:00:45-0400","Response Time",,"0","1040","1","842.3910140991211","RANDOM IMAGE"
"54274266b6145e347c7b23c9","GREEN-00073","2014-09-27T19:04:06-0400",,"FEMALE","RIGHT","2014-09-27T19:00:45-0400","Trial Accuracy",,"0","1030","1","842.3910140991211","90 DEGREES"
"54274266b6145e347c7b23c9","GREEN-00073","2014-09-27T19:04:06-0400",,"FEMALE","RIGHT","2014-09-27T19:00:45-0400","Response Window",,"0","1020","1","759.0200304985046","ADAPTIVE ANGLE"
"54274266b6145e347c7b23c9","GREEN-00073","2014-09-27T19:04:06-0400",,"FEMALE","RIGHT","2014-09-27T19:00:45-0400","Late Response",,"0","1020","0","777.9780030250549","ADAPTIVE ANGLE"
"54274266b6145e347c7b23c9","GREEN-00073","2014-09-27T19:04:06-0400",,"FEMALE","RIGHT","2014-09-27T19:00:45-0400","Cue Type",,"0","1060","0","758.8300108909607","ADAPTIVE ANGLE"
"54274266b6145e347c7b23c9","GREEN-00073","2014-09-27T19:04:06-0400",,"FEMALE","RIGHT","2014-09-27T19:00:45-0400","Cue Angle",,"0","1100","0","1070.231020450592","98"
"54274266b6145e347c7b23c9","GREEN-00073","2014-09-27T19:04:06-0400",,"FEMALE","RIGHT","2014-09-27T19:00:45-0400","Response Time",,"0","1180","1","766.8430209159851","RANDOM IMAGE"
"54274266b6145e347c7b23c9","GREEN-00073","2014-09-27T19:04:06-0400",,"FEMALE","RIGHT","2014-09-27T19:00:45-0400","Trial Accuracy",,"0","1170","0","766.8430209159851","ADAPTIVE ANGLE"
"54274266b6145e347c7b23c9","GREEN-00073","2014-09-27T19:04:06-0400",,"FEMALE","RIGHT","2014-09-27T19:00:45-0400","Response Window",,"0","1210","0","751.2279748916626","ADAPTIVE ANGLE"
"54274266b6145e347c7b23c9","GREEN-00073","2014-09-27T19:04:06-0400",,"FEMALE","RIGHT","2014-09-27T19:00:45-0400","Late Response",,"0","1210","0","830.9319615364075","RANDOM IMAGE"
"54274266b6145e347c7b23c9","GREEN-00073","2014-09-27T19:04:06-0400",,"FEMALE","RIGHT","2014-09-27T19:00:45-0400","Cue Type",,"0","1250","1","792.4190163612366","90 DEGREES"
"54274266b6145e347c7b23c9","GREEN-00073","2014-09-27T19:04:06-0400",,"FEMALE","RIGHT","2014-09-27T19:00:45-0400","Cue Angle",,"0","1240","1","713.0609750747681","90"
"54274266b6145e347c7b23c9","GREEN-00073","2014-09-27T19:04:06-0400",,"FEMALE","RIGHT","2014-09-27T19:00:45-0400","Response Time",,"0","1230","1","774.0609645843506","90 DEGREES"
"54274266b6145e347c7b23c9","GREEN-00073","2014-09-27T19:04:06-0400",,"FEMALE","RIGHT","2014-09-27T19:00:45-0400","Trial Accuracy",,"0","1210","1","774.0609645843506","RANDOM IMAGE"
"54274266b6145e347c7b23c9","GREEN-00073","2014-09-27T19:04:06-0400",,"FEMALE","RIGHT","2014-09-27T19:00:45-0400","Response Window",,"1","1170","1","737.5360131263733","90 DEGREES"
"54274266b6145e347c7b23c9","GREEN-00073","2014-09-27T19:04:06-0400",,"FEMALE","RIGHT","2014-09-27T19:00:45-0400","Late Response",,"0","1170","0","N/A","RANDOM IMAGE"
"54274266b6145e347c7b23c9","GREEN-00073","2014-09-27T19:04:06-0400",,"FEMALE","RIGHT","2014-09-27T19:00:45-0400","Cue Type",,"0","1210","1","779.960036277771","90 DEGREES"
"54274266b6145e347c7b23c9","GREEN-00073","2014-09-27T19:04:06-0400",,"FEMALE","RIGHT","2014-09-27T19:00:45-0400","Cue Angle",,"0","1200","1","789.3670201301575","90"
"54274266b6145e347c7b23c9","GREEN-00073","2014-09-27T19:04:06-0400",,"FEMALE","RIGHT","2014-09-27T19:00:45-0400","Response Time",,"0","1190","1","684.6750378608704","90 DEGREES"
"54274266b6145e347c7b23c9","GREEN-00073","2014-09-27T19:04:06-0400",,"FEMALE","RIGHT","2014-09-27T19:00:45-0400","Trial Accuracy",,"0","1170","0","684.6750378608704","ADAPTIVE ANGLE"
"54274266b6145e347c7b23c9","GREEN-00073","2014-09-27T19:04:06-0400",,"FEMALE","RIGHT","2014-09-27T19:00:45-0400","Response Window",,"0","1210","0","805.9799671173096","90 DEGREES"
"54274266b6145e347c7b23c9","GREEN-00073","2014-09-27T19:04:06-0400",,"FEMALE","RIGHT","2014-09-27T19:00:45-0400","Late Response",,"0","1210","1","923.5280156135559","RANDOM IMAGE"
"54274266b6145e347c7b23c9","GREEN-00073","2014-09-27T19:04:06-0400",,"FEMALE","RIGHT","2014-09-27T19:00:45-0400","Cue Type",,"0","1200","1","829.6759724617004","ADAPTIVE ANGLE"
"54274266b6145e347c7b23c9","GREEN-00073","2014-09-27T19:04:06-0400",,"FEMALE","RIGHT","2014-09-27T19:00:45-0400","Cue Angle",,"0","1190","0","661.4720225334167","106"
"542a0b0bb6145e40792dcd8e","GREEN-00090","2014-09-29T20:44:42-0500",,"FEMALE","LEFT","2014-09-29T20:41:30-0500","Response Time",,"0","1000","1","677.5870323181152","90 DEGREES"
"542a0b0bb6145e40792dcd8e","GREEN-00090","2014-09-29T20:44:42-0500",,"FEMALE","LEFT","2014-09-29T20:41:30-0500","Trial Accuracy",,"0","990","1","677.5870323181152","RANDOM IMAGE"
"542a0b0bb6145e40792dcd8e","GREEN-00090","2014-09-29T20:44:42-0500",,"FEMALE","LEFT","2014-09-29T20:41:30-0500","Response Window",,"1","980","1","790.4670238494873","RANDOM IMAGE"
"542a0b0bb6145e40792dcd8e","GREEN-00090","2014-09-29T20:44:42-0500",,"FEMALE","LEFT","2014-09-29T20:41:30-0500","Late Response",,"0","980","1","N/A","90 DEGREES"
"542a0b0bb6145e40792dcd8e","GREEN-00090","2014-09-29T20:44:42-0500",,"FEMALE","LEFT","2014-09-29T20:41:30-0500","Cue Type",,"0","1020","1","787.3249650001526","90 DEGREES"
"542a0b0bb6145e40792dcd8e","GREEN-00090","2014-09-29T20:44:42-0500",,"FEMALE","LEFT","2014-09-29T20:41:30-0500","Cue Angle",,"0","1010","1","908.0510139465332","90"
"542a0b0bb6145e40792dcd8e","GREEN-00090","2014-09-29T20:44:42-0500",,"FEMALE","LEFT","2014-09-29T20:41:30-0500","Response Time",,"0","1000","1","635.4579925537109","90 DEGREES"
"542a0b0bb6145e40792dcd8e","GREEN-00090","2014-09-29T20:44:42-0500",,"FEMALE","LEFT","2014-09-29T20:41:30-0500","Trial Accuracy",,"0","980","1","635.4579925537109","RANDOM IMAGE"
"542a0b0bb6145e40792dcd8e","GREEN-00090","2014-09-29T20:44:42-0500",,"FEMALE","LEFT","2014-09-29T20:41:30-0500","Response Window",,"0","940","1","734.0590357780457","RANDOM IMAGE"
"542a0b0bb6145e40792dcd8e","GREEN-00090","2014-09-29T20:44:42-0500",,"FEMALE","LEFT","2014-09-29T20:41:30-0500","Late Response",,"0","940","1","743.1710362434387","ADAPTIVE ANGLE"
"542a0b0bb6145e40792dcd8e","GREEN-00090","2014-09-29T20:44:42-0500",,"FEMALE","LEFT","2014-09-29T20:41:30-0500","Cue Type",,"0","860","0","793.3650016784668","90 DEGREES"
"542a0b0bb6145e40792dcd8e","GREEN-00090","2014-09-29T20:44:42-0500",,"FEMALE","LEFT","2014-09-29T20:41:30-0500","Cue Angle",,"1","900","1","N/A","90"
"542a0b0bb6145e40792dcd8e","GREEN-00090","2014-09-29T20:44:42-0500",,"FEMALE","LEFT","2014-09-29T20:41:30-0500","Response Time",,"0","940","0","838.2130265235901","ADAPTIVE ANGLE"
"542a0b0bb6145e40792dcd8e","GREEN-00090","2014-09-29T20:44:42-0500",,"FEMALE","LEFT","2014-09-29T20:41:30-0500","Trial Accuracy",,"0","1020","0","838.2130265235901","ADAPTIVE ANGLE"
"542a0b0bb6145e40792dcd8e","GREEN-00090","2014-09-29T20:44:42-0500",,"FEMALE","LEFT","2014-09-29T20:41:30-0500","Response Window",,"0","1180","0","573.0190277099609","RANDOM IMAGE"
"542a0b0bb6145e40792dcd8e","GREEN-00090","2014-09-29T20:44:42-0500",,"FEMALE","LEFT","2014-09-29T20:41:30-0500","Late Response",,"0","1180","1","730.6519746780396","RANDOM IMAGE"
"542a0b0bb6145e40792dcd8e","GREEN-00090","2014-09-29T20:44:42-0500",,"FEMALE","LEFT","2014-09-29T20:41:30-0500","Cue Type",,"0","1170","1","711.5529775619507","ADAPTIVE ANGLE"
"542a0b0bb6145e40792dcd8e","GREEN-00090","2014-09-29T20:44:42-0500",,"FEMALE","LEFT","2014-09-29T20:41:30-0500","Cue Angle",,"0","1160","0","646.8570232391357","98"
"542a0b0bb6145e40792dcd8e","GREEN-00090","2014-09-29T20:44:42-0500",,"FEMALE","LEFT","2014-09-29T20:41:30-0500","Response Time",,"0","1200","0","753.5339593887329","ADAPTIVE ANGLE"
"542a0b0bb6145e40792dcd8e","GREEN-00090","2014-09-29T20:44:42-0500",,"FEMALE","LEFT","2014-09-29T20:41:30-0500","Trial Accuracy",,"0","1240","0","753.5339593887329","90 DEGREES"
"542a0b0bb6145e40792dcd8e","GREEN-00090","2014-09-29T20:44:42-0500",,"FEMALE","LEFT","2014-09-29T20:41:30-0500","Response Window",,"0","1320","0","903.2639861106873","RANDOM IMAGE"
"542a0b0bb6145e40792dcd8e","GREEN-00090","2014-09-29T20:44:42-0500",,"FEMALE","LEFT","2014-09-29T20:41:30-0500","Late Response",,"0","1320","1","807.4600100517273","ADAPTIVE ANGLE"
"542a0b0bb6145e40792dcd8e","GREEN-00090","2014-09-29T20:44:42-0500",,"FEMALE","LEFT","2014-09-29T20:41:30-0500","Cue Type",,"0","1310","0","928.0860424041748","ADAPTIVE ANGLE"
"542a0b0bb6145e40792dcd8e","GREEN-00090","2014-09-29T20:44:42-0500",,"FEMALE","LEFT","2014-09-29T20:41:30-0500","Cue Angle",,"0","1350","0","1104.4880151748657","104"
"542a0b0bb6145e40792dcd8e","GREEN-00090","2014-09-29T20:44:42-0500",,"FEMALE","LEFT","2014-09-29T20:41:30-0500","Response Time",,"0","1390","1","940.0990009307861","90 DEGREES"
"542a0b0bb6145e40792dcd8e","GREEN-00090","2014-09-29T20:44:42-0500",,"FEMALE","LEFT","2014-09-29T20:41:30-0500","Trial Accuracy",,"0","1380","1","940.0990009307861","90 DEGREES"
"542a0b0bb6145e40792dcd8e","GREEN-00090","2014-09-29T20:44:42-0500",,"FEMALE","LEFT","2014-09-29T20:41:30-0500","Response Window",,"0","1370","1","840.3030037879944","ADAPTIVE ANGLE"
"542a0b0bb6145e40792dcd8e","GREEN-00090","2014-09-29T20:44:42-0500",,"FEMALE","LEFT","2014-09-29T20:41:30-0500","Late Response",,"0","1370","0","1306.8440556526184","RANDOM IMAGE"
"542a0b0bb6145e40792dcd8e","GREEN-00090","2014-09-29T20:44:42-0500",,"FEMALE","LEFT","2014-09-29T20:41:30-0500","Cue Type",,"0","1410","1","990.4200434684753","90 DEGREES"
"542a0b0bb6145e40792dcd8e","GREEN-00090","2014-09-29T20:44:42-0500",,"FEMALE","LEFT","2014-09-29T20:41:30-0500","Cue Angle",,"0","1400","0","925.9979724884033","90"
"542a2745b6145eda7b2dcd83","BLUE-00094","2014-09-29T20:45:10-0700",,"FEMALE","RIGHT","2014-09-29T20:40:59-0700","Response Time",,"0","1000","0","700.5689740180969","RANDOM IMAGE"
"542a2745b6145eda7b2dcd83","BLUE-00094","2014-09-29T20:45:10-0700",,"FEMALE","RIGHT","2014-09-29T20:40:59-0700","Trial Accuracy",,"0","1040","1","700.5689740180969","90 DEGREES"
"542a2745b6145eda7b2dcd83","BLUE-00094","2014-09-29T20:45:10-0700",,"FEMALE","RIGHT","2014-09-29T20:40:59-0700","Response Window",,"0","1030","1","708.2090377807617","ADAPTIVE ANGLE"
"542a2745b6145eda7b2dcd83","BLUE-00094","2014-09-29T20:45:10-0700",,"FEMALE","RIGHT","2014-09-29T20:40:59-0700","Late Response",,"1","1030","0","628.8229823112488","90 DEGREES"
"542a2745b6145eda7b2dcd83","BLUE-00094","2014-09-29T20:45:10-0700",,"FEMALE","RIGHT","2014-09-29T20:40:59-0700","Cue Type",,"1","1070","1","N/A","ADAPTIVE ANGLE"
"542a2745b6145eda7b2dcd83","BLUE-00094","2014-09-29T20:45:10-0700",,"FEMALE","RIGHT","2014-09-29T20:40:59-0700","Cue Angle",,"0","1110","0","1034.337043762207","94"
"542a2745b6145eda7b2dcd83","BLUE-00094","2014-09-29T20:45:10-0700",,"FEMALE","RIGHT","2014-09-29T20:40:59-0700","Response Time",,"0","1190","0","863.8960123062134","ADAPTIVE ANGLE"
"542a2745b6145eda7b2dcd83","BLUE-00094","2014-09-29T20:45:10-0700",,"FEMALE","RIGHT","2014-09-29T20:40:59-0700","Trial Accuracy",,"0","1350","1","863.8960123062134","RANDOM IMAGE"
"542a2745b6145eda7b2dcd83","BLUE-00094","2014-09-29T20:45:10-0700",,"FEMALE","RIGHT","2014-09-29T20:40:59-0700","Response Window",,"0","1340","1","771.2929844856262","90 DEGREES"
"542a2745b6145eda7b2dcd83","BLUE-00094","2014-09-29T20:45:10-0700",,"FEMALE","RIGHT","2014-09-29T20:40:59-0700","Late Response",,"0","1340","0","1250.9439587593079","ADAPTIVE ANGLE"
"542a2745b6145eda7b2dcd83","BLUE-00094","2014-09-29T20:45:10-0700",,"FEMALE","RIGHT","2014-09-29T20:40:59-0700","Cue Type",,"0","1380","0","767.0120000839233","ADAPTIVE ANGLE"
"542a2745b6145eda7b2dcd83","BLUE-00094","2014-09-29T20:45:10-0700",,"FEMALE","RIGHT","2014-09-29T20:40:59-0700","Cue Angle",,"0","1420","0","527.7750492095947","100"
"542a2745b6145eda7b2dcd83","BLUE-00094","2014-09-29T20:45:10-0700",,"FEMALE","RIGHT","2014-09-29T20:40:59-0700","Response Time",,"0","1500","1","624.9710321426392","90 DEGREES"
"542a2745b6145eda7b2dcd83","BLUE-00094","2014-09-29T20:45:10-0700",,"FEMALE","RIGHT","2014-09-29T20:40:59-0700","Trial Accuracy",,"0","1490","1","624.9710321426392","90 DEGREES"
"542a2745b6145eda7b2dcd83","BLUE-00094","2014-09-29T20:45:10-0700",,"FEMALE","RIGHT","2014-09-29T20:40:59-0700","Response Window",,"0","1480","1","612.0529770851135","90 DEGREES"
"542a2745b6145eda7b2dcd83","BLUE-00094","2014-09-29T20:45:10-0700",,"FEMALE","RIGHT","2014-09-29T20:40:59-0700","Late Response",,"0","1480","1","684.785008430481","RANDOM IMAGE"
"542a2745b6145eda7b2dcd83","BLUE-00094","2014-09-29T20:45:10-0700",,"FEMALE","RIGHT","2014-09-29T20:40:59-0700","Cue Type",,"0","1460","1","771.4630365371704","RANDOM IMAGE"
"542a2745b6145eda7b2dcd83","BLUE-00094","2014-09-29T20:45:10-0700",,"FEMALE","RIGHT","2014-09-29T20:40:59-0700","Cue Angle",,"0","1420","0","739.2659783363342","DIFFERENT IMAGE"
"542a2745b6145eda7b2dcd83","BLUE-00094","2014-09-29T20:45:10-0700",,"FEMALE","RIGHT","2014-09-29T20:40:59-0700","Response Time",,"0","1460","1","807.4439764022827","RANDOM IMAGE"
"542a2745b6145eda7b2dcd83","BLUE-00094","2014-09-29T20:45:10-0700",,"FEMALE","RIGHT","2014-09-29T20:40:59-0700","Trial Accuracy",,"0","1450","1","807.4439764022827","90 DEGREES"
"542a2745b6145eda7b2dcd83","BLUE-00094","2014-09-29T20:45:10-0700",,"FEMALE","RIGHT","2014-09-29T20:40:59-0700","Response Window",,"0","1440","1","670.3259944915771","RANDOM IMAGE"
"542a2745b6145eda7b2dcd83","BLUE-00094","2014-09-29T20:45:10-0700",,"FEMALE","RIGHT","2014-09-29T20:40:59-0700","Late Response",,"0","1440","1","745.1919913291931","90 DEGREES"
"542a2745b6145eda7b2dcd83","BLUE-00094","2014-09-29T20:45:10-0700",,"FEMALE","RIGHT","2014-09-29T20:40:59-0700","Cue Type",,"0","1420","1","621.1349964141846","ADAPTIVE ANGLE"
"542a2745b6145eda7b2dcd83","BLUE-00094","2014-09-29T20:45:10-0700",,"FEMALE","RIGHT","2014-09-29T20:40:59-0700","Cue Angle",,"0","1380","0","721.4739918708801","102"
"542a2745b6145eda7b2dcd83","BLUE-00094","2014-09-29T20:45:10-0700",,"FEMALE","RIGHT","2014-09-29T20:40:59-0700","Response Time",,"0","1420","0","789.5820140838623","ADAPTIVE ANGLE"
"542a2745b6145eda7b2dcd83","BLUE-00094","2014-09-29T20:45:10-0700",,"FEMALE","RIGHT","2014-09-29T20:40:59-0700","Trial Accuracy",,"0","1460","1","789.5820140838623","RANDOM IMAGE"
"542a2745b6145eda7b2dcd83","BLUE-00094","2014-09-29T20:45:10-0700",,"FEMALE","RIGHT","2014-09-29T20:40:59-0700","Response Window",,"0","1450","1","590.9990072250366","RANDOM IMAGE"
