"id","participant_id","timesent_utc","name","gender","handedness","time_gameplayed_utc","details","Late Response","Response Window","Correct Button","Response Time","Inter Time Interval"
"53dd532db6145e6b4d906ad0","GREEN-00025","2014-08-02T16:07:53-0500",,"FEMALE","LEFT","2014-08-02T16:04:53-0500","Left","1","340","0","N/A","500"
"53dd532db6145e6b4d906ad0","GREEN-00025","2014-08-02T16:07:53-0500",,"FEMALE","LEFT","2014-08-02T16:04:53-0500","Left","0","380","1","344.76596117019653","500"
"53dd532db6145e6b4d906ad0","GREEN-00025","2014-08-02T16:07:53-0500",,"FEMALE","LEFT","2014-08-02T16:04:53-0500","Left","1","370","0","N/A","500"
"53dd532db6145e6b4d906ad0","GREEN-00025","2014-08-02T16:07:53-0500",,"FEMALE","LEFT","2014-08-02T16:04:53-0500","Left","0","410","1","328.4760117530823","500"
"53dd532db6145e6b4d906ad0","GREEN-00025","2014-08-02T16:07:53-0500",,"FEMALE","LEFT","2014-08-02T16:04:53-0500","Left","0","400","1","344.4889783859253","500"
"53dd532db6145e6b4d906ad0","GREEN-00025","2014-08-02T16:07:53-0500",,"FEMALE","LEFT","2014-08-02T16:04:53-0500","Right","0","500","1","431.0479760169983","500"
"53dd532db6145e6b4d906ad0","GREEN-00025","2014-08-02T16:07:53-0500",,"FEMALE","LEFT","2014-08-02T16:04:53-0500","Right","0","490","1","361.45204305648804","500"
"53dd532db6145e6b4d906ad0","GREEN-00025","2014-08-02T16:07:53-0500",,"FEMALE","LEFT","2014-08-02T16:04:53-0500","Right","0","480","1","428.4270405769348","500"
"53dd532db6145e6b4d906ad0","GREEN-00025","2014-08-02T16:07:53-0500",,"FEMALE","LEFT","2014-08-02T16:04:53-0500","Right","1","460","0","N/A","500"
"53dd532db6145e6b4d906ad0","GREEN-00025","2014-08-02T16:07:53-0500",,"FEMALE","LEFT","2014-08-02T16:04:53-0500","Right","0","500","1","408.96302461624146","500"
"53dd532db6145e6b4d906ad0","GREEN-00025","2014-08-02T16:07:53-0500",,"FEMALE","LEFT","2014-08-02T16:04:53-0500","Right","0","490","1","393.67300271987915","500"
"53dd532db6145e6b4d906ad0","GREEN-00025","2014-08-02T16:07:53-0500",,"FEMALE","LEFT","2014-08-02T16:04:53-0500","Right","0","480","1","360.3329658508301","500"
"53dd532db6145e6b4d906ad0","GREEN-00025","2014-08-02T16:07:53-0500",,"FEMALE","LEFT","2014-08-02T16:04:53-0500","Right","0","460","1","394.3219780921936","500"
"53dd532db6145e6b4d906ad0","GREEN-00025","2014-08-02T16:07:53-0500",,"FEMALE","LEFT","2014-08-02T16:04:53-0500","Right","0","420","1","392.05998182296753","500"
"53dd532db6145e6b4d906ad0","GREEN-00025","2014-08-02T16:07:53-0500",,"FEMALE","LEFT","2014-08-02T16:04:53-0500","Right","1","340","0","N/A","500"
"53dd532db6145e6b4d906ad0","GREEN-00025","2014-08-02T16:07:53-0500",,"FEMALE","LEFT","2014-08-02T16:04:53-0500","Right","1","380","0","N/A","500"
"53dd532db6145e6b4d906ad0","GREEN-00025","2014-08-02T16:07:53-0500",,"FEMALE","LEFT","2014-08-02T16:04:53-0500","Right","1","420","0","N/A","500"
"53dd532db6145e6b4d906ad0","GREEN-00025","2014-08-02T16:07:53-0500",,"FEMALE","LEFT","2014-08-02T16:04:53-0500","Right","0","500","1","425.5719780921936","500"
"53dd532db6145e6b4d906ad0","GREEN-00025","2014-08-02T16:07:53-0500",,"FEMALE","LEFT","2014-08-02T16:04:53-0500","Right","0","490","1","377.2599697113037","500"
"53dd532db6145e6b4d906ad0","GREEN-00025","2014-08-02T16:07:53-0500",,"FEMALE","LEFT","2014-08-02T16:04:53-0500","Right","0","480","1","327.131986618042","500"
"53dd532db6145e6b4d906ad0","GREEN-00025","2014-08-02T16:07:53-0500",,"FEMALE","LEFT","2014-08-02T16:04:53-0500","Right","0","460","1","443.79299879074097","500"
"53dd532db6145e6b4d906ad0","GREEN-00025","2014-08-02T16:07:53-0500",,"FEMALE","LEFT","2014-08-02T16:04:53-0500","Right","0","420","1","342.84698963165283","500"
"53dd532db6145e6b4d906ad0","GREEN-00025","2014-08-02T16:07:53-0500",,"FEMALE","LEFT","2014-08-02T16:04:53-0500","Right","1","340","0","N/A","500"
"53dd532db6145e6b4d906ad0","GREEN-00025","2014-08-02T16:07:53-0500",,"FEMALE","LEFT","2014-08-02T16:04:53-0500","Right","0","380","1","360.08399724960327","500"
"53dd532db6145e6b4d906ad0","GREEN-00025","2014-08-02T16:07:53-0500",,"FEMALE","LEFT","2014-08-02T16:04:53-0500","Right","0","370","1","360.4789972305298","500"
"53dff65eb6145ecc480923a0","BLUE-00052","2014-08-04T14:08:48-0700",,"FEMALE","RIGHT","2014-08-04T14:01:19-0700","Left","0","500","1","448.08197021484375","500"
"53dff65eb6145ecc480923a0","BLUE-00052","2014-08-04T14:08:48-0700",,"FEMALE","RIGHT","2014-08-04T14:01:19-0700","Left","0","490","1","463.7070298194885","500"
"53dff65eb6145ecc480923a0","BLUE-00052","2014-08-04T14:08:48-0700",,"FEMALE","RIGHT","2014-08-04T14:01:19-0700","Left","1","480","0","N/A","500"
"53dff65eb6145ecc480923a0","BLUE-00052","2014-08-04T14:08:48-0700",,"FEMALE","RIGHT","2014-08-04T14:01:19-0700","Left","0","520","1","443.75598430633545","520"
"53dff65eb6145ecc480923a0","BLUE-00052","2014-08-04T14:08:48-0700",,"FEMALE","RIGHT","2014-08-04T14:01:19-0700","Left","0","510","1","429.5240044593811","520"
"53dff65eb6145ecc480923a0","BLUE-00052","2014-08-04T14:08:48-0700",,"FEMALE","RIGHT","2014-08-04T14:01:19-0700","Left","0","500","1","462.01395988464355","520"
"53dff65eb6145ecc480923a0","BLUE-00052","2014-08-04T14:08:48-0700",,"FEMALE","RIGHT","2014-08-04T14:01:19-0700","Left","1","480","0","N/A","520"
"53dff65eb6145ecc480923a0","BLUE-00052","2014-08-04T14:08:48-0700",,"FEMALE","RIGHT","2014-08-04T14:01:19-0700","Left","0","520","1","473.53595495224","520"
"53dff65eb6145ecc480923a0","BLUE-00052","2014-08-04T14:08:48-0700",,"FEMALE","RIGHT","2014-08-04T14:01:19-0700","Left","1","510","0","N/A","520"
"53dff65eb6145ecc480923a0","BLUE-00052","2014-08-04T14:08:48-0700",,"FEMALE","RIGHT","2014-08-04T14:01:19-0700","Left","0","550","0","550","550"
"53dff65eb6145ecc480923a0","BLUE-00052","2014-08-04T14:08:48-0700",,"FEMALE","RIGHT","2014-08-04T14:01:19-0700","Left","0","590","1","424.27802085876465","590"
"53dff65eb6145ecc480923a0","BLUE-00052","2014-08-04T14:08:48-0700",,"FEMALE","RIGHT","2014-08-04T14:01:19-0700","Left","0","580","1","410.89099645614624","590"
"53dff65eb6145ecc480923a0","BLUE-00052","2014-08-04T14:08:48-0700",,"FEMALE","RIGHT","2014-08-04T14:01:19-0700","Left","0","570","1","428.9039969444275","590"
"53dff65eb6145ecc480923a0","BLUE-00052","2014-08-04T14:08:48-0700",,"FEMALE","RIGHT","2014-08-04T14:01:19-0700","Left","0","550","1","445.50299644470215","590"
"53dff65eb6145ecc480923a0","BLUE-00052","2014-08-04T14:08:48-0700",,"FEMALE","RIGHT","2014-08-04T14:01:19-0700","Left","1","510","0","N/A","590"
"53dff65eb6145ecc480923a0","BLUE-00052","2014-08-04T14:08:48-0700",,"FEMALE","RIGHT","2014-08-04T14:01:19-0700","Left","0","550","1","463.3519649505615","590"
"53dff65eb6145ecc480923a0","BLUE-00052","2014-08-04T14:08:48-0700",,"FEMALE","RIGHT","2014-08-04T14:01:19-0700","Left","0","540","1","443.8539743423462","590"
"53dff65eb6145ecc480923a0","BLUE-00052","2014-08-04T14:08:48-0700",,"FEMALE","RIGHT","2014-08-04T14:01:19-0700","Left","1","530","0","N/A","590"
"53dff65eb6145ecc480923a0","BLUE-00052","2014-08-04T14:08:48-0700",,"FEMALE","RIGHT","2014-08-04T14:01:19-0700","Left","0","570","1","412.04899549484253","590"
"53dff65eb6145ecc480923a0","BLUE-00052","2014-08-04T14:08:48-0700",,"FEMALE","RIGHT","2014-08-04T14:01:19-0700","Left","0","560","1","426.5890121459961","590"
"53dff65eb6145ecc480923a0","BLUE-00052","2014-08-04T14:08:48-0700",,"FEMALE","RIGHT","2014-08-04T14:01:19-0700","Right","0","500","0","500","500"
"53dff65eb6145ecc480923a0","BLUE-00052","2014-08-04T14:08:48-0700",,"FEMALE","RIGHT","2014-08-04T14:01:19-0700","Right","0","540","1","376.567006111145","540"
"53dff65eb6145ecc480923a0","BLUE-00052","2014-08-04T14:08:48-0700",,"FEMALE","RIGHT","2014-08-04T14:01:19-0700","Right","0","530","1","411.49401664733887","540"
"53dff65eb6145ecc480923a0","BLUE-00052","2014-08-04T14:08:48-0700",,"FEMALE","RIGHT","2014-08-04T14:01:19-0700","Right","0","520","1","444.92101669311523","540"
"53dff65eb6145ecc480923a0","BLUE-00052","2014-08-04T14:08:48-0700",,"FEMALE","RIGHT","2014-08-04T14:01:19-0700","Right","0","500","1","431.01000785827637","540"
"53dff65eb6145ecc480923a0","BLUE-00052","2014-08-04T14:08:48-0700",,"FEMALE","RIGHT","2014-08-04T14:01:19-0700","Right","0","460","1","409.6589684486389","540"
"53dff65eb6145ecc480923a0","BLUE-00052","2014-08-04T14:08:48-0700",,"FEMALE","RIGHT","2014-08-04T14:01:19-0700","Right","1","380","0","N/A","540"
"53dff65eb6145ecc480923a0","BLUE-00052","2014-08-04T14:08:48-0700",,"FEMALE","RIGHT","2014-08-04T14:01:19-0700","Right","1","420","0","N/A","540"
"53dff65eb6145ecc480923a0","BLUE-00052","2014-08-04T14:08:48-0700",,"FEMALE","RIGHT","2014-08-04T14:01:19-0700","Right","0","460","1","392.5899863243103","540"
"53dff65eb6145ecc480923a0","BLUE-00052","2014-08-04T14:08:48-0700",,"FEMALE","RIGHT","2014-08-04T14:01:19-0700","Right","0","450","1","393.89801025390625","540"
"53dff65eb6145ecc480923a0","BLUE-00052","2014-08-04T14:08:48-0700",,"FEMALE","RIGHT","2014-08-04T14:01:19-0700","Right","0","440","1","428.9199709892273","540"
"53dff65eb6145ecc480923a0","BLUE-00052","2014-08-04T14:08:48-0700",,"FEMALE","RIGHT","2014-08-04T14:01:19-0700","Right","1","420","0","N/A","540"
"53dff65eb6145ecc480923a0","BLUE-00052","2014-08-04T14:08:48-0700",,"FEMALE","RIGHT","2014-08-04T14:01:19-0700","Right","0","460","1","393.5509920120239","540"
"53dff65eb6145ecc480923a0","BLUE-00052","2014-08-04T14:08:48-0700",,"FEMALE","RIGHT","2014-08-04T14:01:19-0700","Right","1","450","0","N/A","540"
"53dff65eb6145ecc480923a0","BLUE-00052","2014-08-04T14:08:48-0700",,"FEMALE","RIGHT","2014-08-04T14:01:19-0700","Right","0","490","1","462.5380039215088","540"
"53dff65eb6145ecc480923a0","BLUE-00052","2014-08-04T14:08:48-0700",,"FEMALE","RIGHT","2014-08-04T14:01:19-0700","Right","0","480","1","475.7019877433777","540"
"53dff65eb6145ecc480923a0","BLUE-00052","2014-08-04T14:08:48-0700",,"FEMALE","RIGHT","2014-08-04T14:01:19-0700","Right","0","470","1","409.1950058937073","540"
"53dff65eb6145ecc480923a0","BLUE-00052","2014-08-04T14:08:48-0700",,"FEMALE","RIGHT","2014-08-04T14:01:19-0700","Right","0","450","1","377.28798389434814","540"
"53dff65eb6145ecc480923a0","BLUE-00052","2014-08-04T14:08:48-0700",,"FEMALE","RIGHT","2014-08-04T14:01:19-0700","Right","1","410","0","N/A","540"
"53dff65eb6145ecc480923a0","BLUE-00052","2014-08-04T14:08:48-0700",,"FEMALE","RIGHT","2014-08-04T14:01:19-0700","Right","0","450","1","358.6510419845581","540"
"53dff945b6145e8a4a0923a1","GREEN-00022","2014-08-04T14:21:09-0700",,"FEMALE","RIGHT","2014-08-04T14:18:37-0700","Left","0","500","1","398.91302585601807","500"
"53dff945b6145e8a4a0923a1","GREEN-00022","2014-08-04T14:21:09-0700",,"FEMALE","RIGHT","2014-08-04T14:18:37-0700","Left","0","490","1","380.50299882888794","500"
"53dff945b6145e8a4a0923a1","GREEN-00022","2014-08-04T14:21:09-0700",,"FEMALE","RIGHT","2014-08-04T14:18:37-0700","Left","0","480","1","430.5349588394165","500"
"53dff945b6145e8a4a0923a1","GREEN-00022","2014-08-04T14:21:09-0700",,"FEMALE","RIGHT","2014-08-04T14:18:37-0700","Left","0","460","1","416.126012802124","500"
"53dff945b6145e8a4a0923a1","GREEN-00022","2014-08-04T14:21:09-0700",,"FEMALE","RIGHT","2014-08-04T14:18:37-0700","Left","1","420","0","N/A","500"
"53dff945b6145e8a4a0923a1","GREEN-00022","2014-08-04T14:21:09-0700",,"FEMALE","RIGHT","2014-08-04T14:18:37-0700","Left","1","460","0","N/A","500"
"53dff945b6145e8a4a0923a1","GREEN-00022","2014-08-04T14:21:09-0700",,"FEMALE","RIGHT","2014-08-04T14:18:37-0700","Left","0","500","1","480.9190034866333","500"
"53dff945b6145e8a4a0923a1","GREEN-00022","2014-08-04T14:21:09-0700",,"FEMALE","RIGHT","2014-08-04T14:18:37-0700","Left","0","490","1","430.5989742279053","500"
"53dff945b6145e8a4a0923a1","GREEN-00022","2014-08-04T14:21:09-0700",,"FEMALE","RIGHT","2014-08-04T14:18:37-0700","Left","0","480","1","378.2079815864563","500"
"53dff945b6145e8a4a0923a1","GREEN-00022","2014-08-04T14:21:09-0700",,"FEMALE","RIGHT","2014-08-04T14:18:37-0700","Left","0","460","1","350.61901807785034","500"
"53dff945b6145e8a4a0923a1","GREEN-00022","2014-08-04T14:21:09-0700",,"FEMALE","RIGHT","2014-08-04T14:18:37-0700","Left","0","420","1","350.8560061454773","500"
"53dff945b6145e8a4a0923a1","GREEN-00022","2014-08-04T14:21:09-0700",,"FEMALE","RIGHT","2014-08-04T14:18:37-0700","Left","1","340","0","N/A","500"
"53dff945b6145e8a4a0923a1","GREEN-00022","2014-08-04T14:21:09-0700",,"FEMALE","RIGHT","2014-08-04T14:18:37-0700","Left","0","380","1","361.5509867668152","500"
"53dff945b6145e8a4a0923a1","GREEN-00022","2014-08-04T14:21:09-0700",,"FEMALE","RIGHT","2014-08-04T14:18:37-0700","Left","1","370","0","N/A","500"
"53dff945b6145e8a4a0923a1","GREEN-00022","2014-08-04T14:21:09-0700",,"FEMALE","RIGHT","2014-08-04T14:18:37-0700","Left","0","410","1","378.4419894218445","500"
"53dff945b6145e8a4a0923a1","GREEN-00022","2014-08-04T14:21:09-0700",,"FEMALE","RIGHT","2014-08-04T14:18:37-0700","Left","0","400","1","362.3030185699463","500"
"53dff945b6145e8a4a0923a1","GREEN-00022","2014-08-04T14:21:09-0700",,"FEMALE","RIGHT","2014-08-04T14:18:37-0700","Left","0","390","1","378.64601612091064","500"
"53dff945b6145e8a4a0923a1","GREEN-00022","2014-08-04T14:21:09-0700",,"FEMALE","RIGHT","2014-08-04T14:18:37-0700","Left","1","370","0","N/A","500"
"53dff945b6145e8a4a0923a1","GREEN-00022","2014-08-04T14:21:09-0700",,"FEMALE","RIGHT","2014-08-04T14:18:37-0700","Left","0","410","1","370.49901485443115","500"
"53dff945b6145e8a4a0923a1","GREEN-00022","2014-08-04T14:21:09-0700",,"FEMALE","RIGHT","2014-08-04T14:18:37-0700","Left","0","400","1","346.98599576950073","500"
"53dff945b6145e8a4a0923a1","GREEN-00022","2014-08-04T14:21:09-0700",,"FEMALE","RIGHT","2014-08-04T14:18:37-0700","Right","0","500","1","379.7919750213623","500"
"53dff945b6145e8a4a0923a1","GREEN-00022","2014-08-04T14:21:09-0700",,"FEMALE","RIGHT","2014-08-04T14:18:37-0700","Right","0","490","1","327.26597785949707","500"
"53dff945b6145e8a4a0923a1","GREEN-00022","2014-08-04T14:21:09-0700",,"FEMALE","RIGHT","2014-08-04T14:18:37-0700","Right","0","480","1","328.4969925880432","500"
"53dff945b6145e8a4a0923a1","GREEN-00022","2014-08-04T14:21:09-0700",,"FEMALE","RIGHT","2014-08-04T14:18:37-0700","Right","0","460","1","327.63803005218506","500"
"53dff945b6145e8a4a0923a1","GREEN-00022","2014-08-04T14:21:09-0700",,"FEMALE","RIGHT","2014-08-04T14:18:37-0700","Right","0","420","1","378.7339925765991","500"
"53dff945b6145e8a4a0923a1","GREEN-00022","2014-08-04T14:21:09-0700",,"FEMALE","RIGHT","2014-08-04T14:18:37-0700","Right","1","340","0","N/A","500"
"53dff945b6145e8a4a0923a1","GREEN-00022","2014-08-04T14:21:09-0700",,"FEMALE","RIGHT","2014-08-04T14:18:37-0700","Right","0","380","1","327.335000038147","500"
"53dff945b6145e8a4a0923a1","GREEN-00022","2014-08-04T14:21:09-0700",,"FEMALE","RIGHT","2014-08-04T14:18:37-0700","Right","0","370","1","347.16999530792236","500"
"53dff945b6145e8a4a0923a1","GREEN-00022","2014-08-04T14:21:09-0700",,"FEMALE","RIGHT","2014-08-04T14:18:37-0700","Right","1","360","0","N/A","500"
"53dff945b6145e8a4a0923a1","GREEN-00022","2014-08-04T14:21:09-0700",,"FEMALE","RIGHT","2014-08-04T14:18:37-0700","Right","0","400","1","359.1740131378174","500"
"53dff945b6145e8a4a0923a1","GREEN-00022","2014-08-04T14:21:09-0700",,"FEMALE","RIGHT","2014-08-04T14:18:37-0700","Right","0","390","1","378.3490061759949","500"
"53dff945b6145e8a4a0923a1","GREEN-00022","2014-08-04T14:21:09-0700",,"FEMALE","RIGHT","2014-08-04T14:18:37-0700","Right","0","380","1","327.6100158691406","500"
"53dff945b6145e8a4a0923a1","GREEN-00022","2014-08-04T14:21:09-0700",,"FEMALE","RIGHT","2014-08-04T14:18:37-0700","Right","0","360","1","342.2899842262268","500"
"53dff945b6145e8a4a0923a1","GREEN-00022","2014-08-04T14:21:09-0700",,"FEMALE","RIGHT","2014-08-04T14:18:37-0700","Right","1","320","0","N/A","500"
"53dff945b6145e8a4a0923a1","GREEN-00022","2014-08-04T14:21:09-0700",,"FEMALE","RIGHT","2014-08-04T14:18:37-0700","Right","1","360","0","N/A","500"
"53dff945b6145e8a4a0923a1","GREEN-00022","2014-08-04T14:21:09-0700",,"FEMALE","RIGHT","2014-08-04T14:18:37-0700","Right","0","400","1","329.3370008468628","500"
"53dff945b6145e8a4a0923a1","GREEN-00022","2014-08-04T14:21:09-0700",,"FEMALE","RIGHT","2014-08-04T14:18:37-0700","Right","0","390","1","379.8690438270569","500"
"53dff945b6145e8a4a0923a1","GREEN-00022","2014-08-04T14:21:09-0700",,"FEMALE","RIGHT","2014-08-04T14:18:37-0700","Right","0","380","1","359.72702503204346","500"
"53dff945b6145e8a4a0923a1","GREEN-00022","2014-08-04T14:21:09-0700",,"FEMALE","RIGHT","2014-08-04T14:18:37-0700","Right","0","360","1","344.5050120353699","500"
"53dff945b6145e8a4a0923a1","GREEN-00022","2014-08-04T14:21:09-0700",,"FEMALE","RIGHT","2014-08-04T14:18:37-0700","Right","1","320","0","N/A","500"
"53e2ac52b6145ee7340923a0","BLUE-00051","2014-08-06T18:29:35-0400",,"FEMALE","LEFT","2014-08-06T18:27:10-0400","Left","0","500","0","500","500"
"53e2ac52b6145ee7340923a0","BLUE-00051","2014-08-06T18:29:35-0400",,"FEMALE","LEFT","2014-08-06T18:27:10-0400","Left","0","540","0","540","540"
"53e2ac52b6145ee7340923a0","BLUE-00051","2014-08-06T18:29:35-0400",,"FEMALE","LEFT","2014-08-06T18:27:10-0400","Left","0","580","0","580","580"
"53e2ac52b6145ee7340923a0","BLUE-00051","2014-08-06T18:29:35-0400",,"FEMALE","LEFT","2014-08-06T18:27:10-0400","Left","0","660","1","456.1240077018738","660"
"53e2ac52b6145ee7340923a0","BLUE-00051","2014-08-06T18:29:35-0400",,"FEMALE","LEFT","2014-08-06T18:27:10-0400","Left","0","650","1","582.9870104789734","660"
"53e2ac52b6145ee7340923a0","BLUE-00051","2014-08-06T18:29:35-0400",,"FEMALE","LEFT","2014-08-06T18:27:10-0400","Left","0","640","1","544.1889762878418","660"
"53e2ac52b6145ee7340923a0","BLUE-00051","2014-08-06T18:29:35-0400",,"FEMALE","LEFT","2014-08-06T18:27:10-0400","Left","0","620","1","526.7530083656311","660"
"53e2ac52b6145ee7340923a0","BLUE-00051","2014-08-06T18:29:35-0400",,"FEMALE","LEFT","2014-08-06T18:27:10-0400","Left","0","580","1","444.0680146217346","660"
"53e2ac52b6145ee7340923a0","BLUE-00051","2014-08-06T18:29:35-0400",,"FEMALE","LEFT","2014-08-06T18:27:10-0400","Left","0","500","1","460.411012172699","660"
"53e2ac52b6145ee7340923a0","BLUE-00051","2014-08-06T18:29:35-0400",,"FEMALE","LEFT","2014-08-06T18:27:10-0400","Left","0","340","1","326.87801122665405","660"
"53e2ac52b6145ee7340923a0","BLUE-00051","2014-08-06T18:29:35-0400",,"FEMALE","LEFT","2014-08-06T18:27:10-0400","Left","1","20","0","N/A","660"
"53e2ac52b6145ee7340923a0","BLUE-00051","2014-08-06T18:29:35-0400",,"FEMALE","LEFT","2014-08-06T18:27:10-0400","Left","1","60","0","N/A","660"
"53e2ac52b6145ee7340923a0","BLUE-00051","2014-08-06T18:29:35-0400",,"FEMALE","LEFT","2014-08-06T18:27:10-0400","Left","1","100","0","N/A","660"
"53e2ac52b6145ee7340923a0","BLUE-00051","2014-08-06T18:29:35-0400",,"FEMALE","LEFT","2014-08-06T18:27:10-0400","Left","1","180","0","N/A","660"
"53e2ac52b6145ee7340923a0","BLUE-00051","2014-08-06T18:29:35-0400",,"FEMALE","LEFT","2014-08-06T18:27:10-0400","Left","0","340","1","293.41399669647217","660"
"53e2ac52b6145ee7340923a0","BLUE-00051","2014-08-06T18:29:35-0400",,"FEMALE","LEFT","2014-08-06T18:27:10-0400","Left","1","330","0","N/A","660"
"53e2ac52b6145ee7340923a0","BLUE-00051","2014-08-06T18:29:35-0400",,"FEMALE","LEFT","2014-08-06T18:27:10-0400","Left","0","370","1","359.61204767227173","660"
"53e2ac52b6145ee7340923a0","BLUE-00051","2014-08-06T18:29:35-0400",,"FEMALE","LEFT","2014-08-06T18:27:10-0400","Left","0","360","1","342.68200397491455","660"
"53e2ac52b6145ee7340923a0","BLUE-00051","2014-08-06T18:29:35-0400",,"FEMALE","LEFT","2014-08-06T18:27:10-0400","Left","0","350","1","306.58894777297974","660"
"53e2ac52b6145ee7340923a0","BLUE-00051","2014-08-06T18:29:35-0400",,"FEMALE","LEFT","2014-08-06T18:27:10-0400","Left","0","330","1","324.3190050125122","660"
"53e2ac52b6145ee7340923a0","BLUE-00051","2014-08-06T18:29:35-0400",,"FEMALE","LEFT","2014-08-06T18:27:10-0400","Right","0","500","1","398.2260227203369","500"
"53e2ac52b6145ee7340923a0","BLUE-00051","2014-08-06T18:29:35-0400",,"FEMALE","LEFT","2014-08-06T18:27:10-0400","Right","0","490","1","340.0539755821228","500"
"53e2ac52b6145ee7340923a0","BLUE-00051","2014-08-06T18:29:35-0400",,"FEMALE","LEFT","2014-08-06T18:27:10-0400","Right","0","480","1","324.81902837753296","500"
"53e2ac52b6145ee7340923a0","BLUE-00051","2014-08-06T18:29:35-0400",,"FEMALE","LEFT","2014-08-06T18:27:10-0400","Right","0","460","1","342.5930142402649","500"
"53e2ac52b6145ee7340923a0","BLUE-00051","2014-08-06T18:29:35-0400",,"FEMALE","LEFT","2014-08-06T18:27:10-0400","Right","0","420","1","325.34199953079224","500"
"53e2ac52b6145ee7340923a0","BLUE-00051","2014-08-06T18:29:35-0400",,"FEMALE","LEFT","2014-08-06T18:27:10-0400","Right","0","340","1","325.78200101852417","500"
"53e2ac52b6145ee7340923a0","BLUE-00051","2014-08-06T18:29:35-0400",,"FEMALE","LEFT","2014-08-06T18:27:10-0400","Right","1","180","0","N/A","500"
"53e2ac52b6145ee7340923a0","BLUE-00051","2014-08-06T18:29:35-0400",,"FEMALE","LEFT","2014-08-06T18:27:10-0400","Right","1","220","0","N/A","500"
"53e2ac52b6145ee7340923a0","BLUE-00051","2014-08-06T18:29:35-0400",,"FEMALE","LEFT","2014-08-06T18:27:10-0400","Right","1","260","0","N/A","500"
"53e2ac52b6145ee7340923a0","BLUE-00051","2014-08-06T18:29:35-0400",,"FEMALE","LEFT","2014-08-06T18:27:10-0400","Right","1","340","0","N/A","500"
"53e2ac52b6145ee7340923a0","BLUE-00051","2014-08-06T18:29:35-0400",,"FEMALE","LEFT","2014-08-06T18:27:10-0400","Right","0","500","1","405.88098764419556","500"
"53e2ac52b6145ee7340923a0","BLUE-00051","2014-08-06T18:29:35-0400",,"FEMALE","LEFT","2014-08-06T18:27:10-0400","Right","0","490","1","441.5069818496704","500"
"53e2ac52b6145ee7340923a0","BLUE-00051","2014-08-06T18:29:35-0400",,"FEMALE","LEFT","2014-08-06T18:27:10-0400","Right","0","480","1","441.8950080871582","500"
"53e2ac52b6145ee7340923a0","BLUE-00051","2014-08-06T18:29:35-0400",,"FEMALE","LEFT","2014-08-06T18:27:10-0400","Right","0","460","1","357.19799995422363","500"
"53e2ac52b6145ee7340923a0","BLUE-00051","2014-08-06T18:29:35-0400",,"FEMALE","LEFT","2014-08-06T18:27:10-0400","Right","0","420","1","390.63698053359985","500"
"53e2ac52b6145ee7340923a0","BLUE-00051","2014-08-06T18:29:35-0400",,"FEMALE","LEFT","2014-08-06T18:27:10-0400","Right","1","340","0","N/A","500"
"53e2ac52b6145ee7340923a0","BLUE-00051","2014-08-06T18:29:35-0400",,"FEMALE","LEFT","2014-08-06T18:27:10-0400","Right","0","380","1","340.22200107574463","500"
"53e2ac52b6145ee7340923a0","BLUE-00051","2014-08-06T18:29:35-0400",,"FEMALE","LEFT","2014-08-06T18:27:10-0400","Right","1","370","0","N/A","500"
"53e2ac52b6145ee7340923a0","BLUE-00051","2014-08-06T18:29:35-0400",,"FEMALE","LEFT","2014-08-06T18:27:10-0400","Right","0","410","1","356.78499937057495","500"
"53e2ac52b6145ee7340923a0","BLUE-00051","2014-08-06T18:29:35-0400",,"FEMALE","LEFT","2014-08-06T18:27:10-0400","Right","0","400","1","390.14703035354614","500"
"53e3f36eb6145ee5280923a0","BLUE-00051","2014-08-07T17:45:14-0400",,"FEMALE","LEFT","2014-08-07T17:22:54-0400","Left","0","500","0","500","500"
"53e3f36eb6145ee5280923a0","BLUE-00051","2014-08-07T17:45:14-0400",,"FEMALE","LEFT","2014-08-07T17:22:54-0400","Left","0","540","1","391.98899269104004","540"
"53e3f36eb6145ee5280923a0","BLUE-00051","2014-08-07T17:45:14-0400",,"FEMALE","LEFT","2014-08-07T17:22:54-0400","Left","0","530","1","360.41396856307983","540"
"53e3f36eb6145ee5280923a0","BLUE-00051","2014-08-07T17:45:14-0400",,"FEMALE","LEFT","2014-08-07T17:22:54-0400","Left","0","520","1","328.391969203949","540"
"53e3f36eb6145ee5280923a0","BLUE-00051","2014-08-07T17:45:14-0400",,"FEMALE","LEFT","2014-08-07T17:22:54-0400","Left","1","500","0","N/A","540"
"53e3f36eb6145ee5280923a0","BLUE-00051","2014-08-07T17:45:14-0400",,"FEMALE","LEFT","2014-08-07T17:22:54-0400","Left","0","540","1","427.84202098846436","540"
"53e3f36eb6145ee5280923a0","BLUE-00051","2014-08-07T17:45:14-0400",,"FEMALE","LEFT","2014-08-07T17:22:54-0400","Left","0","530","1","395.1800465583801","540"
"53e3f36eb6145ee5280923a0","BLUE-00051","2014-08-07T17:45:14-0400",,"FEMALE","LEFT","2014-08-07T17:22:54-0400","Left","0","520","1","476.04900598526","540"
"53e3f36eb6145ee5280923a0","BLUE-00051","2014-08-07T17:45:14-0400",,"FEMALE","LEFT","2014-08-07T17:22:54-0400","Left","0","500","1","425.96399784088135","540"
