"id","participant_id","timesent_utc","name","gender","handedness","time_gameplayed_utc","details","Late Response","Correct Selection","Same Face","Response Time","Time Interval"
"53fff34ab6145e6f35726a1b","BLUE-00070","2014-08-28T21:28:08-0600",,"FEMALE","RIGHT","2014-08-28T21:20:32-0600","Ignore Distraction",,"1","0","1","N/A","5000"
"53fff34ab6145e6f35726a1b","BLUE-00070","2014-08-28T21:28:08-0600",,"FEMALE","RIGHT","2014-08-28T21:20:32-0600","Ignore Distraction",,"0","0","1","857.8739762306213","5000"
"53fff34ab6145e6f35726a1b","BLUE-00070","2014-08-28T21:28:08-0600",,"FEMALE","RIGHT","2014-08-28T21:20:32-0600","Ignore Distraction",,"1","0","0","N/A","5000"
"53fff34ab6145e6f35726a1b","BLUE-00070","2014-08-28T21:28:08-0600",,"FEMALE","RIGHT","2014-08-28T21:20:32-0600","Ignore Distraction",,"1","0","1","N/A","5000"
"53fff34ab6145e6f35726a1b","BLUE-00070","2014-08-28T21:28:08-0600",,"FEMALE","RIGHT","2014-08-28T21:20:32-0600","Ignore Distraction",,"0","0","1","1076.3779878616333","5000"
"53fff34ab6145e6f35726a1b","BLUE-00070","2014-08-28T21:28:08-0600",,"FEMALE","RIGHT","2014-08-28T21:20:32-0600","Ignore Distraction",,"1","0","0","N/A","5000"
"53fff34ab6145e6f35726a1b","BLUE-00070","2014-08-28T21:28:08-0600",,"FEMALE","RIGHT","2014-08-28T21:20:32-0600","Ignore Distraction",,"0","1","1","656.59499168396","5000"
"53fff34ab6145e6f35726a1b","BLUE-00070","2014-08-28T21:28:08-0600",,"FEMALE","RIGHT","2014-08-28T21:20:32-0600","Ignore Distraction",,"1","0","1","N/A","5000"
"53fff34ab6145e6f35726a1b","BLUE-00070","2014-08-28T21:28:08-0600",,"FEMALE","RIGHT","2014-08-28T21:20:32-0600","Ignore Distraction",,"0","1","1","777.1739959716797","5000"
"53fff34ab6145e6f35726a1b","BLUE-00070","2014-08-28T21:28:08-0600",,"FEMALE","RIGHT","2014-08-28T21:20:32-0600","Ignore Distraction",,"0","1","1","656.65602684021","5000"
"53fff34ab6145e6f35726a1b","BLUE-00070","2014-08-28T21:28:08-0600",,"FEMALE","RIGHT","2014-08-28T21:20:32-0600","Ignore Distraction",,"1","0","1","N/A","5000"
"53fff34ab6145e6f35726a1b","BLUE-00070","2014-08-28T21:28:08-0600",,"FEMALE","RIGHT","2014-08-28T21:20:32-0600","Ignore Distraction",,"0","0","0","805.180013179779","5000"
"53fff34ab6145e6f35726a1b","BLUE-00070","2014-08-28T21:28:08-0600",,"FEMALE","RIGHT","2014-08-28T21:20:32-0600","Ignore Distraction",,"0","1","0","760.9740495681763","5000"
"53fff34ab6145e6f35726a1b","BLUE-00070","2014-08-28T21:28:08-0600",,"FEMALE","RIGHT","2014-08-28T21:20:32-0600","Ignore Distraction",,"1","0","0","N/A","5000"
"53fff34ab6145e6f35726a1b","BLUE-00070","2014-08-28T21:28:08-0600",,"FEMALE","RIGHT","2014-08-28T21:20:32-0600","Ignore Distraction",,"0","1","0","741.67799949646","5000"
"53fff34ab6145e6f35726a1b","BLUE-00070","2014-08-28T21:28:08-0600",,"FEMALE","RIGHT","2014-08-28T21:20:32-0600","No Distraction",,"1","0","1","N/A","5000"
"53fff34ab6145e6f35726a1b","BLUE-00070","2014-08-28T21:28:08-0600",,"FEMALE","RIGHT","2014-08-28T21:20:32-0600","No Distraction",,"0","1","0","853.5109758377075","5000"
"53fff34ab6145e6f35726a1b","BLUE-00070","2014-08-28T21:28:08-0600",,"FEMALE","RIGHT","2014-08-28T21:20:32-0600","No Distraction",,"0","0","1","655.3930044174194","5000"
"53fff34ab6145e6f35726a1b","BLUE-00070","2014-08-28T21:28:08-0600",,"FEMALE","RIGHT","2014-08-28T21:20:32-0600","No Distraction",,"0","0","1","634.1649889945984","5000"
"53fff34ab6145e6f35726a1b","BLUE-00070","2014-08-28T21:28:08-0600",,"FEMALE","RIGHT","2014-08-28T21:20:32-0600","No Distraction",,"1","0","0","N/A","5000"
"53fff34ab6145e6f35726a1b","BLUE-00070","2014-08-28T21:28:08-0600",,"FEMALE","RIGHT","2014-08-28T21:20:32-0600","No Distraction",,"0","0","0","1017.5459980964661","5000"
"53fff34ab6145e6f35726a1b","BLUE-00070","2014-08-28T21:28:08-0600",,"FEMALE","RIGHT","2014-08-28T21:20:32-0600","No Distraction",,"0","0","1","779.1669964790344","5000"
"53fff34ab6145e6f35726a1b","BLUE-00070","2014-08-28T21:28:08-0600",,"FEMALE","RIGHT","2014-08-28T21:20:32-0600","No Distraction",,"0","1","1","696.7430114746094","5000"
"53fff34ab6145e6f35726a1b","BLUE-00070","2014-08-28T21:28:08-0600",,"FEMALE","RIGHT","2014-08-28T21:20:32-0600","No Distraction",,"1","0","1","N/A","5000"
"53fff34ab6145e6f35726a1b","BLUE-00070","2014-08-28T21:28:08-0600",,"FEMALE","RIGHT","2014-08-28T21:20:32-0600","No Distraction",,"0","1","0","733.7830066680908","5000"
"53fff34ab6145e6f35726a1b","BLUE-00070","2014-08-28T21:28:08-0600",,"FEMALE","RIGHT","2014-08-28T21:20:32-0600","No Distraction",,"1","0","0","N/A","5000"
"53fff34ab6145e6f35726a1b","BLUE-00070","2014-08-28T21:28:08-0600",,"FEMALE","RIGHT","2014-08-28T21:20:32-0600","No Distraction",,"0","1","1","918.7520146369934","5000"
"53fff34ab6145e6f35726a1b","BLUE-00070","2014-08-28T21:28:08-0600",,"FEMALE","RIGHT","2014-08-28T21:20:32-0600","No Distraction",,"1","0","1","N/A","5000"
"53fff34ab6145e6f35726a1b","BLUE-00070","2014-08-28T21:28:08-0600",,"FEMALE","RIGHT","2014-08-28T21:20:32-0600","No Distraction",,"0","0","0","776.7690420150757","5000"
"53fff34ab6145e6f35726a1b","BLUE-00070","2014-08-28T21:28:08-0600",,"FEMALE","RIGHT","2014-08-28T21:20:32-0600","No Distraction",,"0","1","0","767.8000330924988","5000"
"53fff34ab6145e6f35726a1b","BLUE-00070","2014-08-28T21:28:08-0600",,"FEMALE","RIGHT","2014-08-28T21:20:32-0600","Age Interruption",,"1","0","0","N/A","5000"
"53fff34ab6145e6f35726a1b","BLUE-00070","2014-08-28T21:28:08-0600",,"FEMALE","RIGHT","2014-08-28T21:20:32-0600","Age Interruption",,"1","0","0","N/A","5000"
"53fff34ab6145e6f35726a1b","BLUE-00070","2014-08-28T21:28:08-0600",,"FEMALE","RIGHT","2014-08-28T21:20:32-0600","Age Interruption",,"0","0","0","1113.267958164215","5000"
"53fff34ab6145e6f35726a1b","BLUE-00070","2014-08-28T21:28:08-0600",,"FEMALE","RIGHT","2014-08-28T21:20:32-0600","Age Interruption",,"0","1","1","894.0950036048889","5000"
"53fff34ab6145e6f35726a1b","BLUE-00070","2014-08-28T21:28:08-0600",,"FEMALE","RIGHT","2014-08-28T21:20:32-0600","Age Interruption",,"1","0","0","N/A","5000"
"53fff34ab6145e6f35726a1b","BLUE-00070","2014-08-28T21:28:08-0600",,"FEMALE","RIGHT","2014-08-28T21:20:32-0600","Age Interruption",,"0","0","0","1101.8600463867188","5000"
"53fff34ab6145e6f35726a1b","BLUE-00070","2014-08-28T21:28:08-0600",,"FEMALE","RIGHT","2014-08-28T21:20:32-0600","Age Interruption",,"0","0","1","852.495014667511","5000"
"53fff34ab6145e6f35726a1b","BLUE-00070","2014-08-28T21:28:08-0600",,"FEMALE","RIGHT","2014-08-28T21:20:32-0600","Age Interruption",,"1","0","0","N/A","5000"
"53fff34ab6145e6f35726a1b","BLUE-00070","2014-08-28T21:28:08-0600",,"FEMALE","RIGHT","2014-08-28T21:20:32-0600","Age Interruption",,"1","0","1","N/A","5000"
"53fff34ab6145e6f35726a1b","BLUE-00070","2014-08-28T21:28:08-0600",,"FEMALE","RIGHT","2014-08-28T21:20:32-0600","Age Interruption",,"0","0","0","743.6469793319702","5000"
"53fff34ab6145e6f35726a1b","BLUE-00070","2014-08-28T21:28:08-0600",,"FEMALE","RIGHT","2014-08-28T21:20:32-0600","Age Interruption",,"1","0","1","N/A","5000"
"53fff34ab6145e6f35726a1b","BLUE-00070","2014-08-28T21:28:08-0600",,"FEMALE","RIGHT","2014-08-28T21:20:32-0600","Age Interruption",,"0","1","0","978.6779880523682","5000"
"53fff34ab6145e6f35726a1b","BLUE-00070","2014-08-28T21:28:08-0600",,"FEMALE","RIGHT","2014-08-28T21:20:32-0600","Age Interruption",,"1","0","1","N/A","5000"
"53fff34ab6145e6f35726a1b","BLUE-00070","2014-08-28T21:28:08-0600",,"FEMALE","RIGHT","2014-08-28T21:20:32-0600","Age Interruption",,"0","0","1","1145.296037197113","5000"
"53fff34ab6145e6f35726a1b","BLUE-00070","2014-08-28T21:28:08-0600",,"FEMALE","RIGHT","2014-08-28T21:20:32-0600","Age Interruption",,"1","0","1","N/A","5000"
"53fff34ab6145e6f35726a1b","BLUE-00070","2014-08-28T21:28:08-0600",,"FEMALE","RIGHT","2014-08-28T21:20:32-0600","Age Interruption",,"0","0","1","977.5109887123108","5000"
"54014355b6145e4f54726a1e","BLUE-00070","2014-08-29T21:21:58-0600",,"FEMALE","RIGHT","2014-08-29T21:16:03-0600","Ignore Distraction",,"1","0","1","N/A","5000"
"54014355b6145e4f54726a1e","BLUE-00070","2014-08-29T21:21:58-0600",,"FEMALE","RIGHT","2014-08-29T21:16:03-0600","Ignore Distraction",,"1","0","0","N/A","5000"
"54014355b6145e4f54726a1e","BLUE-00070","2014-08-29T21:21:58-0600",,"FEMALE","RIGHT","2014-08-29T21:16:03-0600","Ignore Distraction",,"0","0","0","1077.9379606246948","5000"
"54014355b6145e4f54726a1e","BLUE-00070","2014-08-29T21:21:58-0600",,"FEMALE","RIGHT","2014-08-29T21:16:03-0600","Ignore Distraction",,"1","0","0","N/A","5000"
"54014355b6145e4f54726a1e","BLUE-00070","2014-08-29T21:21:58-0600",,"FEMALE","RIGHT","2014-08-29T21:16:03-0600","Ignore Distraction",,"1","0","0","N/A","5000"
"54014355b6145e4f54726a1e","BLUE-00070","2014-08-29T21:21:58-0600",,"FEMALE","RIGHT","2014-08-29T21:16:03-0600","Ignore Distraction",,"0","1","0","1031.6399931907654","5000"
"54014355b6145e4f54726a1e","BLUE-00070","2014-08-29T21:21:58-0600",,"FEMALE","RIGHT","2014-08-29T21:16:03-0600","Ignore Distraction",,"1","0","1","N/A","5000"
"54014355b6145e4f54726a1e","BLUE-00070","2014-08-29T21:21:58-0600",,"FEMALE","RIGHT","2014-08-29T21:16:03-0600","Ignore Distraction",,"0","1","1","498.7639784812927","5000"
"54014355b6145e4f54726a1e","BLUE-00070","2014-08-29T21:21:58-0600",,"FEMALE","RIGHT","2014-08-29T21:16:03-0600","Ignore Distraction",,"1","0","1","N/A","5000"
"54014355b6145e4f54726a1e","BLUE-00070","2014-08-29T21:21:58-0600",,"FEMALE","RIGHT","2014-08-29T21:16:03-0600","Ignore Distraction",,"1","0","0","N/A","5000"
"54014355b6145e4f54726a1e","BLUE-00070","2014-08-29T21:21:58-0600",,"FEMALE","RIGHT","2014-08-29T21:16:03-0600","Ignore Distraction",,"0","0","1","569.8500275611877","5000"
"54014355b6145e4f54726a1e","BLUE-00070","2014-08-29T21:21:58-0600",,"FEMALE","RIGHT","2014-08-29T21:16:03-0600","Ignore Distraction",,"1","0","1","N/A","5000"
"54014355b6145e4f54726a1e","BLUE-00070","2014-08-29T21:21:58-0600",,"FEMALE","RIGHT","2014-08-29T21:16:03-0600","Ignore Distraction",,"0","1","1","581.2309980392456","5000"
"54014355b6145e4f54726a1e","BLUE-00070","2014-08-29T21:21:58-0600",,"FEMALE","RIGHT","2014-08-29T21:16:03-0600","Ignore Distraction",,"0","1","1","224.3419885635376","5000"
"54014355b6145e4f54726a1e","BLUE-00070","2014-08-29T21:21:58-0600",,"FEMALE","RIGHT","2014-08-29T21:16:03-0600","Ignore Distraction",,"1","0","0","N/A","5000"
"54014355b6145e4f54726a1e","BLUE-00070","2014-08-29T21:21:58-0600",,"FEMALE","RIGHT","2014-08-29T21:16:03-0600","No Distraction",,"1","0","1","N/A","5000"
"54014355b6145e4f54726a1e","BLUE-00070","2014-08-29T21:21:58-0600",,"FEMALE","RIGHT","2014-08-29T21:16:03-0600","No Distraction",,"0","0","1","1140.9719586372375","5000"
"54014355b6145e4f54726a1e","BLUE-00070","2014-08-29T21:21:58-0600",,"FEMALE","RIGHT","2014-08-29T21:16:03-0600","No Distraction",,"0","1","0","550.6229996681213","5000"
"54014355b6145e4f54726a1e","BLUE-00070","2014-08-29T21:21:58-0600",,"FEMALE","RIGHT","2014-08-29T21:16:03-0600","No Distraction",,"1","0","1","N/A","5000"
"54014355b6145e4f54726a1e","BLUE-00070","2014-08-29T21:21:58-0600",,"FEMALE","RIGHT","2014-08-29T21:16:03-0600","No Distraction",,"1","0","0","N/A","5000"
"54014355b6145e4f54726a1e","BLUE-00070","2014-08-29T21:21:58-0600",,"FEMALE","RIGHT","2014-08-29T21:16:03-0600","No Distraction",,"0","1","0","519.1479921340942","5000"
"54014355b6145e4f54726a1e","BLUE-00070","2014-08-29T21:21:58-0600",,"FEMALE","RIGHT","2014-08-29T21:16:03-0600","No Distraction",,"0","1","1","697.0660090446472","5000"
"54014355b6145e4f54726a1e","BLUE-00070","2014-08-29T21:21:58-0600",,"FEMALE","RIGHT","2014-08-29T21:16:03-0600","No Distraction",,"1","0","1","N/A","5000"
"54014355b6145e4f54726a1e","BLUE-00070","2014-08-29T21:21:58-0600",,"FEMALE","RIGHT","2014-08-29T21:16:03-0600","No Distraction",,"0","0","1","916.5239930152893","5000"
"54014355b6145e4f54726a1e","BLUE-00070","2014-08-29T21:21:58-0600",,"FEMALE","RIGHT","2014-08-29T21:16:03-0600","No Distraction",,"1","0","1","N/A","5000"
"54014355b6145e4f54726a1e","BLUE-00070","2014-08-29T21:21:58-0600",,"FEMALE","RIGHT","2014-08-29T21:16:03-0600","No Distraction",,"0","1","0","520.173966884613","5000"
"54014355b6145e4f54726a1e","BLUE-00070","2014-08-29T21:21:58-0600",,"FEMALE","RIGHT","2014-08-29T21:16:03-0600","No Distraction",,"1","0","0","N/A","5000"
"54014355b6145e4f54726a1e","BLUE-00070","2014-08-29T21:21:58-0600",,"FEMALE","RIGHT","2014-08-29T21:16:03-0600","No Distraction",,"1","0","0","N/A","5000"
"54014355b6145e4f54726a1e","BLUE-00070","2014-08-29T21:21:58-0600",,"FEMALE","RIGHT","2014-08-29T21:16:03-0600","No Distraction",,"1","0","1","N/A","5000"
"54014355b6145e4f54726a1e","BLUE-00070","2014-08-29T21:21:58-0600",,"FEMALE","RIGHT","2014-08-29T21:16:03-0600","No Distraction",,"0","0","1","1040.431022644043","5000"
"54014355b6145e4f54726a1e","BLUE-00070","2014-08-29T21:21:58-0600",,"FEMALE","RIGHT","2014-08-29T21:16:03-0600","Age Interruption",,"1","0","0","N/A","5000"
"54014355b6145e4f54726a1e","BLUE-00070","2014-08-29T21:21:58-0600",,"FEMALE","RIGHT","2014-08-29T21:16:03-0600","Age Interruption",,"1","0","1","N/A","5000"
"54014355b6145e4f54726a1e","BLUE-00070","2014-08-29T21:21:58-0600",,"FEMALE","RIGHT","2014-08-29T21:16:03-0600","Age Interruption",,"0","0","0","955.6879997253418","5000"
"54014355b6145e4f54726a1e","BLUE-00070","2014-08-29T21:21:58-0600",,"FEMALE","RIGHT","2014-08-29T21:16:03-0600","Age Interruption",,"1","0","0","N/A","5000"
"54014355b6145e4f54726a1e","BLUE-00070","2014-08-29T21:21:58-0600",,"FEMALE","RIGHT","2014-08-29T21:16:03-0600","Age Interruption",,"1","0","0","N/A","5000"
"54014355b6145e4f54726a1e","BLUE-00070","2014-08-29T21:21:58-0600",,"FEMALE","RIGHT","2014-08-29T21:16:03-0600","Age Interruption",,"0","0","0","1080.5950164794922","5000"
"54014355b6145e4f54726a1e","BLUE-00070","2014-08-29T21:21:58-0600",,"FEMALE","RIGHT","2014-08-29T21:16:03-0600","Age Interruption",,"0","1","1","863.8349771499634","5000"
"54014355b6145e4f54726a1e","BLUE-00070","2014-08-29T21:21:58-0600",,"FEMALE","RIGHT","2014-08-29T21:16:03-0600","Age Interruption",,"0","0","1","380.0939917564392","5000"
"54014355b6145e4f54726a1e","BLUE-00070","2014-08-29T21:21:58-0600",,"FEMALE","RIGHT","2014-08-29T21:16:03-0600","Age Interruption",,"0","1","1","913.4999513626099","5000"
"54014355b6145e4f54726a1e","BLUE-00070","2014-08-29T21:21:58-0600",,"FEMALE","RIGHT","2014-08-29T21:16:03-0600","Age Interruption",,"1","0","1","N/A","5000"
"54014355b6145e4f54726a1e","BLUE-00070","2014-08-29T21:21:58-0600",,"FEMALE","RIGHT","2014-08-29T21:16:03-0600","Age Interruption",,"1","0","1","N/A","5000"
"54014355b6145e4f54726a1e","BLUE-00070","2014-08-29T21:21:58-0600",,"FEMALE","RIGHT","2014-08-29T21:16:03-0600","Age Interruption",,"0","0","0","646.2820172309875","5000"
"54014355b6145e4f54726a1e","BLUE-00070","2014-08-29T21:21:58-0600",,"FEMALE","RIGHT","2014-08-29T21:16:03-0600","Age Interruption",,"1","0","0","N/A","5000"
"54014355b6145e4f54726a1e","BLUE-00070","2014-08-29T21:21:58-0600",,"FEMALE","RIGHT","2014-08-29T21:16:03-0600","Age Interruption",,"0","0","0","1024.5440006256104","5000"
"54014355b6145e4f54726a1e","BLUE-00070","2014-08-29T21:21:58-0600",,"FEMALE","RIGHT","2014-08-29T21:16:03-0600","Age Interruption",,"1","0","1","N/A","5000"
"54014355b6145e4f54726a1e","BLUE-00070","2014-08-29T21:21:58-0600",,"FEMALE","RIGHT","2014-08-29T21:16:03-0600","Age Interruption",,"0","1","1","1132.0059895515442","5000"
"5401507cb6145e4554726a20","BLUE-00062","2014-08-29T21:18:01-0700",,"FEMALE","RIGHT","2014-08-29T21:11:50-0700","Ignore Distraction",,"1","0","0","N/A","5000"
"5401507cb6145e4554726a20","BLUE-00062","2014-08-29T21:18:01-0700",,"FEMALE","RIGHT","2014-08-29T21:11:50-0700","Ignore Distraction",,"0","0","1","349.7309684753418","5000"
"5401507cb6145e4554726a20","BLUE-00062","2014-08-29T21:18:01-0700",,"FEMALE","RIGHT","2014-08-29T21:11:50-0700","Ignore Distraction",,"1","0","0","N/A","5000"
"5401507cb6145e4554726a20","BLUE-00062","2014-08-29T21:18:01-0700",,"FEMALE","RIGHT","2014-08-29T21:11:50-0700","Ignore Distraction",,"0","1","0","410.9860062599182","5000"
"5401507cb6145e4554726a20","BLUE-00062","2014-08-29T21:18:01-0700",,"FEMALE","RIGHT","2014-08-29T21:11:50-0700","Ignore Distraction",,"0","1","1","806.5019845962524","5000"
"5401507cb6145e4554726a20","BLUE-00062","2014-08-29T21:18:01-0700",,"FEMALE","RIGHT","2014-08-29T21:11:50-0700","Ignore Distraction",,"0","0","1","405.11900186538696","5000"
"5401507cb6145e4554726a20","BLUE-00062","2014-08-29T21:18:01-0700",,"FEMALE","RIGHT","2014-08-29T21:11:50-0700","Ignore Distraction",,"0","1","1","743.3879971504211","5000"
"5401507cb6145e4554726a20","BLUE-00062","2014-08-29T21:18:01-0700",,"FEMALE","RIGHT","2014-08-29T21:11:50-0700","Ignore Distraction",,"0","1","0","287.45800256729126","5000"
"5401507cb6145e4554726a20","BLUE-00062","2014-08-29T21:18:01-0700",,"FEMALE","RIGHT","2014-08-29T21:11:50-0700","Ignore Distraction",,"0","1","1","705.3970098495483","5000"
"5401507cb6145e4554726a20","BLUE-00062","2014-08-29T21:18:01-0700",,"FEMALE","RIGHT","2014-08-29T21:11:50-0700","Ignore Distraction",,"0","0","1","441.8829679489136","5000"
"5401507cb6145e4554726a20","BLUE-00062","2014-08-29T21:18:01-0700",,"FEMALE","RIGHT","2014-08-29T21:11:50-0700","Ignore Distraction",,"0","1","1","779.4240117073059","5000"
"5401507cb6145e4554726a20","BLUE-00062","2014-08-29T21:18:01-0700",,"FEMALE","RIGHT","2014-08-29T21:11:50-0700","Ignore Distraction",,"0","1","0","989.4229769706726","5000"
"5401507cb6145e4554726a20","BLUE-00062","2014-08-29T21:18:01-0700",,"FEMALE","RIGHT","2014-08-29T21:11:50-0700","Ignore Distraction",,"1","0","1","N/A","5000"
"5401507cb6145e4554726a20","BLUE-00062","2014-08-29T21:18:01-0700",,"FEMALE","RIGHT","2014-08-29T21:11:50-0700","Ignore Distraction",,"0","0","0","748.1560111045837","5000"
"5401507cb6145e4554726a20","BLUE-00062","2014-08-29T21:18:01-0700",,"FEMALE","RIGHT","2014-08-29T21:11:50-0700","Ignore Distraction",,"1","0","0","N/A","5000"
"5401507cb6145e4554726a20","BLUE-00062","2014-08-29T21:18:01-0700",,"FEMALE","RIGHT","2014-08-29T21:11:50-0700","No Distraction",,"1","0","1","N/A","5000"
"5401507cb6145e4554726a20","BLUE-00062","2014-08-29T21:18:01-0700",,"FEMALE","RIGHT","2014-08-29T21:11:50-0700","No Distraction",,"1","0","1","N/A","5000"
"5401507cb6145e4554726a20","BLUE-00062","2014-08-29T21:18:01-0700",,"FEMALE","RIGHT","2014-08-29T21:11:50-0700","No Distraction",,"1","0","1","N/A","5000"
"5401507cb6145e4554726a20","BLUE-00062","2014-08-29T21:18:01-0700",,"FEMALE","RIGHT","2014-08-29T21:11:50-0700","No Distraction",,"1","0","0","N/A","5000"
"5401507cb6145e4554726a20","BLUE-00062","2014-08-29T21:18:01-0700",,"FEMALE","RIGHT","2014-08-29T21:11:50-0700","No Distraction",,"1","0","1","N/A","5000"
"5401507cb6145e4554726a20","BLUE-00062","2014-08-29T21:18:01-0700",,"FEMALE","RIGHT","2014-08-29T21:11:50-0700","No Distraction",,"0","1","0","718.3290123939514","5000"
"5401507cb6145e4554726a20","BLUE-00062","2014-08-29T21:18:01-0700",,"FEMALE","RIGHT","2014-08-29T21:11:50-0700","No Distraction",,"1","0","1","N/A","5000"
"5401507cb6145e4554726a20","BLUE-00062","2014-08-29T21:18:01-0700",,"FEMALE","RIGHT","2014-08-29T21:11:50-0700","No Distraction",,"0","1","0","572.8620290756226","5000"
"5401507cb6145e4554726a20","BLUE-00062","2014-08-29T21:18:01-0700",,"FEMALE","RIGHT","2014-08-29T21:11:50-0700","No Distraction",,"0","1","1","757.623016834259","5000"
"5401507cb6145e4554726a20","BLUE-00062","2014-08-29T21:18:01-0700",,"FEMALE","RIGHT","2014-08-29T21:11:50-0700","No Distraction",,"0","1","0","630.9430003166199","5000"
"5401507cb6145e4554726a20","BLUE-00062","2014-08-29T21:18:01-0700",,"FEMALE","RIGHT","2014-08-29T21:11:50-0700","No Distraction",,"0","1","0","683.8520169258118","5000"
"5401507cb6145e4554726a20","BLUE-00062","2014-08-29T21:18:01-0700",,"FEMALE","RIGHT","2014-08-29T21:11:50-0700","No Distraction",,"0","1","0","626.1679530143738","5000"
"5401507cb6145e4554726a20","BLUE-00062","2014-08-29T21:18:01-0700",,"FEMALE","RIGHT","2014-08-29T21:11:50-0700","No Distraction",,"0","1","0","526.7300009727478","5000"
"5401507cb6145e4554726a20","BLUE-00062","2014-08-29T21:18:01-0700",,"FEMALE","RIGHT","2014-08-29T21:11:50-0700","No Distraction",,"0","1","1","729.2189598083496","5000"
"5401507cb6145e4554726a20","BLUE-00062","2014-08-29T21:18:01-0700",,"FEMALE","RIGHT","2014-08-29T21:11:50-0700","No Distraction",,"1","0","1","N/A","5000"
"5401507cb6145e4554726a20","BLUE-00062","2014-08-29T21:18:01-0700",,"FEMALE","RIGHT","2014-08-29T21:11:50-0700","Age Interruption",,"0","0","0","896.4900374412537","5000"
"5401507cb6145e4554726a20","BLUE-00062","2014-08-29T21:18:01-0700",,"FEMALE","RIGHT","2014-08-29T21:11:50-0700","Age Interruption",,"0","0","1","535.6189608573914","5000"
"5401507cb6145e4554726a20","BLUE-00062","2014-08-29T21:18:01-0700",,"FEMALE","RIGHT","2014-08-29T21:11:50-0700","Age Interruption",,"0","1","1","515.2980089187622","5000"
"5401507cb6145e4554726a20","BLUE-00062","2014-08-29T21:18:01-0700",,"FEMALE","RIGHT","2014-08-29T21:11:50-0700","Age Interruption",,"0","1","0","626.1330246925354","5000"
"5401507cb6145e4554726a20","BLUE-00062","2014-08-29T21:18:01-0700",,"FEMALE","RIGHT","2014-08-29T21:11:50-0700","Age Interruption",,"0","1","1","387.91602849960327","5000"
"5401507cb6145e4554726a20","BLUE-00062","2014-08-29T21:18:01-0700",,"FEMALE","RIGHT","2014-08-29T21:11:50-0700","Age Interruption",,"0","1","1","482.8230142593384","5000"
"5401507cb6145e4554726a20","BLUE-00062","2014-08-29T21:18:01-0700",,"FEMALE","RIGHT","2014-08-29T21:11:50-0700","Age Interruption",,"0","1","0","529.5820236206055","5000"
"5401507cb6145e4554726a20","BLUE-00062","2014-08-29T21:18:01-0700",,"FEMALE","RIGHT","2014-08-29T21:11:50-0700","Age Interruption",,"0","1","1","387.9539966583252","5000"
"5401507cb6145e4554726a20","BLUE-00062","2014-08-29T21:18:01-0700",,"FEMALE","RIGHT","2014-08-29T21:11:50-0700","Age Interruption",,"0","0","0","371.491014957428","5000"
"5401507cb6145e4554726a20","BLUE-00062","2014-08-29T21:18:01-0700",,"FEMALE","RIGHT","2014-08-29T21:11:50-0700","Age Interruption",,"1","0","0","N/A","5000"
"5401507cb6145e4554726a20","BLUE-00062","2014-08-29T21:18:01-0700",,"FEMALE","RIGHT","2014-08-29T21:11:50-0700","Age Interruption",,"0","0","0","1069.6309804916382","5000"
"5401507cb6145e4554726a20","BLUE-00062","2014-08-29T21:18:01-0700",,"FEMALE","RIGHT","2014-08-29T21:11:50-0700","Age Interruption",,"0","0","0","323.0290412902832","5000"
"5401507cb6145e4554726a20","BLUE-00062","2014-08-29T21:18:01-0700",,"FEMALE","RIGHT","2014-08-29T21:11:50-0700","Age Interruption",,"0","0","1","529.1210412979126","5000"
"5401507cb6145e4554726a20","BLUE-00062","2014-08-29T21:18:01-0700",,"FEMALE","RIGHT","2014-08-29T21:11:50-0700","Age Interruption",,"0","1","1","515.6590342521667","5000"
"5401507cb6145e4554726a20","BLUE-00062","2014-08-29T21:18:01-0700",,"FEMALE","RIGHT","2014-08-29T21:11:50-0700","Age Interruption",,"0","1","1","405.22700548171997","5000"
"54028900b6145e6955726a24","BLUE-00070","2014-08-30T20:31:26-0600",,"FEMALE","RIGHT","2014-08-30T20:26:47-0600","Ignore Distraction",,"0","0","1","626.675009727478","5000"
"54028900b6145e6955726a24","BLUE-00070","2014-08-30T20:31:26-0600",,"FEMALE","RIGHT","2014-08-30T20:26:47-0600","Ignore Distraction",,"1","0","1","N/A","5000"
"54028900b6145e6955726a24","BLUE-00070","2014-08-30T20:31:26-0600",,"FEMALE","RIGHT","2014-08-30T20:26:47-0600","Ignore Distraction",,"0","1","1","674.7550368309021","5000"
"54028900b6145e6955726a24","BLUE-00070","2014-08-30T20:31:26-0600",,"FEMALE","RIGHT","2014-08-30T20:26:47-0600","Ignore Distraction",,"0","1","1","644.1699862480164","5000"
"54028900b6145e6955726a24","BLUE-00070","2014-08-30T20:31:26-0600",,"FEMALE","RIGHT","2014-08-30T20:26:47-0600","Ignore Distraction",,"0","1","0","595.3860282897949","5000"
"54028900b6145e6955726a24","BLUE-00070","2014-08-30T20:31:26-0600",,"FEMALE","RIGHT","2014-08-30T20:26:47-0600","Ignore Distraction",,"0","1","1","610.6290221214294","5000"
"54028900b6145e6955726a24","BLUE-00070","2014-08-30T20:31:26-0600",,"FEMALE","RIGHT","2014-08-30T20:26:47-0600","Ignore Distraction",,"0","1","0","616.6059970855713","5000"
"54028900b6145e6955726a24","BLUE-00070","2014-08-30T20:31:26-0600",,"FEMALE","RIGHT","2014-08-30T20:26:47-0600","Ignore Distraction",,"0","0","0","710.7229828834534","5000"
